VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
1341,2005,AUDI,ALLROAD,2005 Audi Allroad 4-DR w/SAB,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,3,2,1,2005/AUDI/ALLROAD/2005 Audi Allroad 4-DR w_SAB.png
1461,2005,AUDI,S4,2005 Audi S4 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2939_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,5,4,Not Rated,Not Rated,Not Rated,4,Not Rated,0.107,0,No Tip,Not Rated,Standard,No,No,43,2,0,2005/AUDI/S4/2005 Audi S4 4-DR. w_SAB.png
1462,2005,AUDI,TT,2005 Audi TT 2-DR. Convertible w/SAB,https://static.nhtsa.gov/images/vehicles/3010_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.09, ,Not Rated,Standard,No,No,11,1,0,2005/AUDI/TT/2005 Audi TT 2-DR. Convertible w_SAB.png
1342,2005,BENTLEY,ARNAGE R,2005 Bentley Arnage R 4-DR w/SAB,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,1,3,0,2005/BENTLEY/ARNAGE R/2005 Bentley Arnage R 4-DR w_SAB.png
1343,2005,BENTLEY,ARNAGE RL,2005 Bentley Arnage RL 4-DR w/SAB,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,1,2,0,2005/BENTLEY/ARNAGE RL/2005 Bentley Arnage RL 4-DR w_SAB.png
1344,2005,BENTLEY,ARNAGE T,2005 Bentley Arnage T 4-DR w/SAB,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,1,3,0,2005/BENTLEY/ARNAGE T/2005 Bentley Arnage T 4-DR w_SAB.png
1345,2005,BENTLEY,CONTINENTAL GT,2005 Bentley Continental GT 2-DR w/SAB,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,1,1,0,2005/BENTLEY/CONTINENTAL GT/2005 Bentley Continental GT 2-DR w_SAB.png
1346,2005,BMW,3 SERIES,2005 BMW 3 Series 2-DR w/SAB,https://static.nhtsa.gov/images/vehicles/2819_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,225,6,5,2005/BMW/3 SERIES/2005 BMW 3 Series 2-DR w_SAB.png
1463,2005,BMW,3 SERIES,2005 BMW 3 Series 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2225_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,3,5,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.109, ,Not Rated,Standard,No,No,225,5,5,2005/BMW/3 SERIES/2005 BMW 3 Series 4-DR. w_SAB.png
1347,2005,BMW,5 SERIES,2005 BMW 5 Series 4-DR w/SAB,https://static.nhtsa.gov/images/vehicles/2891_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,192,5,2,2005/BMW/5 SERIES/2005 BMW 5 Series 4-DR w_SAB.png
1457,2005,BMW,6 SERIES,2005 BMW 6 Series 2-DR w/SAB,https://static.nhtsa.gov/images/vehicles/2192_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,40,4,0,2005/BMW/6 SERIES/2005 BMW 6 Series 2-DR w_SAB.png
1348,2005,BMW,7 SERIES,2005 BMW 7 Series 4-DR w/SAB,https://static.nhtsa.gov/images/vehicles/2822_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,49,4,4,2005/BMW/7 SERIES/2005 BMW 7 Series 4-DR w_SAB.png
1349,2005,BMW,M3,2005 BMW M3 2-DR w/SAB,https://static.nhtsa.gov/images/vehicles/2819_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,37,3,4,2005/BMW/M3/2005 BMW M3 2-DR w_SAB.png
1350,2005,BMW,X3,2005 BMW X3 4-DR w/SAB,https://static.nhtsa.gov/images/vehicles/3153_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,128,2,3,2005/BMW/X3/2005 BMW X3 4-DR w_SAB.png
1464,2005,BMW,X5,2005 BMW X5  4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2967_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,102,7,2,2005/BMW/X5/2005 BMW X5  4-DR. w_SAB.png
1465,2005,BMW,Z4,2005 BMW Z4 Convertible w/SAB,https://static.nhtsa.gov/images/vehicles/1519_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.082, ,Not Rated,Standard,No,No,190,0,2,2005/BMW/Z4/2005 BMW Z4 Convertible w_SAB.png
1486,2005,BUICK,CENTURY,2005 Buick Century 4-DR.,https://static.nhtsa.gov/images/vehicles/2548_st0640_046.jpg,Not Rated,Not Rated,4,3,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.109, ,Not Rated,No,No,No,19,2,0,2005/BUICK/CENTURY/2005 Buick Century 4-DR..png
1487,2005,BUICK,CENTURY,2005 Buick Century 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2548_st0640_046.jpg,Not Rated,Not Rated,4,3,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.109, ,Not Rated,No,No,No,19,2,0,2005/BUICK/CENTURY/2005 Buick Century 4-DR. w_SAB.png
1351,2005,BUICK,LACROSSE,2005 Buick LaCrosse 4-DR,https://static.nhtsa.gov/images/vehicles/2283_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.113, ,Not Rated,Optional,No,No,313,5,0,2005/BUICK/LACROSSE/2005 Buick LaCrosse 4-DR.png
1488,2005,BUICK,LESABRE,2005 Buick LeSabre 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2540_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.101, ,Not Rated,Optional,No,No,76,0,0,2005/BUICK/LESABRE/2005 Buick LeSabre 4-DR. w_SAB.png
1466,2005,BUICK,PARK AVENUE,2005 Buick Park Avenue 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2541_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.105, ,Not Rated,Optional,No,No,8,0,0,2005/BUICK/PARK AVENUE/2005 Buick Park Avenue 4-DR. w_SAB.png
1499,2005,BUICK,RAINIER,2005 Buick Rainier 4-DR.,https://static.nhtsa.gov/images/vehicles/2142_st0640_046.jpg,Not Rated,Not Rated,3,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,4,3,0.191,0.204,No Tip,Not Rated,No,No,No,103,1,3,2005/BUICK/RAINIER/2005 Buick Rainier 4-DR..png
1500,2005,BUICK,RENDEZVOUS,2005 Buick Rendezvous 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2538_st0640_046.jpg,Not Rated,Not Rated,3,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,137,2,0,2005/BUICK/RENDEZVOUS/2005 Buick Rendezvous 4-DR. w_SAB.png
1352,2005,BUICK,TERRAZA,2005 Buick Terraza (Early Release),https://static.nhtsa.gov/images/vehicles/2523_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,120,3,3,2005/BUICK/TERRAZA/2005 Buick Terraza (Early Release).png
1672,2005,BUICK,TERRAZA,2005 Buick Terraza (Later Release),https://static.nhtsa.gov/images/vehicles/2523_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,120,3,3,2005/BUICK/TERRAZA/2005 Buick Terraza (Later Release).png
1501,2005,CADILLAC,CTS,2005 Cadillac CTS 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2518_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.111, ,Not Rated,Optional,No,No,283,7,3,2005/CADILLAC/CTS/2005 Cadillac CTS 4-DR. w_SAB.png
1502,2005,CADILLAC,DEVILLE,2005 Cadillac DeVille 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2516_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,5,0,0.095, ,Not Rated,Optional,No,No,104,1,0,2005/CADILLAC/DEVILLE/2005 Cadillac DeVille 4-DR. w_SAB.png
1503,2005,CADILLAC,ESCALADE,2005 Cadillac Escalade 4-DR. w/SAB;w/updated ESC,https://static.nhtsa.gov/images/vehicles/2267_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,3,0.228,0.246,No Tip,Not Rated,Standard,No,No,60,4,0,2005/CADILLAC/ESCALADE/2005 Cadillac Escalade 4-DR. w_SAB;w_updated ESC.png
1495,2005,CADILLAC,ESCALADE ESV,2005 Cadillac Escalade ESV 4-DR. w/SAB; w/updated ESC,https://static.nhtsa.gov/images/vehicles/2550_st0640_046.jpg,Not Rated,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,Not Rated,0.219,0,No Tip,Not Rated,Standard,No,No,55,4,0,2005/CADILLAC/ESCALADE ESV/2005 Cadillac Escalade ESV 4-DR. w_SAB; w_updated ESC.png
1494,2005,CADILLAC,ESCALADE EXT,2005 Cadillac Escalade EXT w/SAB; w/updated ESC,https://static.nhtsa.gov/images/vehicles/2550_st0640_046.jpg,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,Not Rated,0.219,0,No Tip,Not Rated,Standard,No,No,46,4,0,2005/CADILLAC/ESCALADE EXT/2005 Cadillac Escalade EXT w_SAB; w_updated ESC.png
1496,2005,CADILLAC,SRX,2005 Cadillac SRX 4-DR. w/SAB,https://static.nhtsa.gov/images/vehicles/2949_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,121,3,2,2005/CADILLAC/SRX/2005 Cadillac SRX 4-DR. w_SAB.png
1353,2005,CADILLAC,STS,2005 Cadillac STS 4-DR w/SAB,https://static.nhtsa.gov/images/vehicles/2537_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,101,3,1,2005/CADILLAC/STS/2005 Cadillac STS 4-DR w_SAB.png
1354,2005,CADILLAC,XLR,2005 Cadillac XLR Convertible w/SAB,https://static.nhtsa.gov/images/vehicles/2549_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,31,3,1,2005/CADILLAC/XLR/2005 Cadillac XLR Convertible w_SAB.png
1467,2005,CHEVROLET,ASTRO,2005 Chevrolet Astro,https://static.nhtsa.gov/images/vehicles/2879_st0640_046.jpg,Not Rated,Not Rated,3,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,9,2,0,2005/CHEVROLET/ASTRO/2005 Chevrolet Astro.png
1497,2005,CHEVROLET,AVALANCHE,2005 Chevrolet Avalanche w/SAB; w/updated ESC,https://static.nhtsa.gov/images/vehicles/2787_st0640_046.jpg,Not Rated,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,3,0.219,0.256,No Tip,Not Rated,Optional,No,No,205,6,0,2005/CHEVROLET/AVALANCHE/2005 Chevrolet Avalanche w_SAB; w_updated ESC.png
1498,2005,CHEVROLET,AVEO,2005 Chevrolet Aveo 4-DR.,https://static.nhtsa.gov/images/vehicles/2542_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,3,3,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.133, ,Not Rated,No,No,No,235,1,2,2005/CHEVROLET/AVEO/2005 Chevrolet Aveo 4-DR..png
1504,2005,CHEVROLET,BLAZER,2005 Chevrolet Blazer 2-DR.,https://static.nhtsa.gov/images/vehicles/2909_st0640_046.jpg,Not Rated,Not Rated,3,4,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,15,0,0,2005/CHEVROLET/BLAZER/2005 Chevrolet Blazer 2-DR..png
1505,2005,CHEVROLET,CAVALIER,2005 Chevrolet Cavalier 2-DR.,https://static.nhtsa.gov/images/vehicles/2108_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,1,2,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.113, ,Not Rated,No,No,No,287,1,0,2005/CHEVROLET/CAVALIER/2005 Chevrolet Cavalier 2-DR..png
1506,2005,CHEVROLET,CAVALIER,2005 Chevrolet Cavalier 4-DR.,https://static.nhtsa.gov/images/vehicles/2112_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,1,3,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.124, ,Not Rated,No,No,No,287,1,0,2005/CHEVROLET/CAVALIER/2005 Chevrolet Cavalier 4-DR..png
1507,2005,CHEVROLET,CLASSIC,2005 Chevrolet Classic 4-DR.,https://static.nhtsa.gov/images/vehicles/2421_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.111, ,Not Rated,No,No,No,49,1,0,2005/CHEVROLET/CLASSIC/2005 Chevrolet Classic 4-DR..png
1508,2005,CHEVROLET,COBALT,2005 Chevrolet Cobalt 2-DR,https://static.nhtsa.gov/images/vehicles/2789_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,No,No,No,1647,6,1,2005/CHEVROLET/COBALT/2005 Chevrolet Cobalt 2-DR.png
1509,2005,CHEVROLET,COBALT,2005 Chevrolet Cobalt 4-DR (Early release),https://static.nhtsa.gov/images/vehicles/2788_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,2,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.111, ,Not Rated,No,No,No,1647,6,1,2005/CHEVROLET/COBALT/2005 Chevrolet Cobalt 4-DR (Early release).png
1973,2005,CHEVROLET,COBALT,2005 Chevrolet Cobalt 4-DR (Later release),https://static.nhtsa.gov/images/vehicles/2788_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.111, ,Not Rated,No,No,No,1647,6,1,2005/CHEVROLET/COBALT/2005 Chevrolet Cobalt 4-DR (Later release).png
1510,2005,CHEVROLET,COLORADO,2005 Chevrolet Colorado 4-DR.,https://static.nhtsa.gov/images/vehicles/2422_st0640_046.jpg,Not Rated,Not Rated,4,4,Not Rated,4,5,Not Rated,Not Rated,Not Rated,4,4,0.179,0.185,No Tip,Not Rated,No,No,No,355,3,2,2005/CHEVROLET/COLORADO/2005 Chevrolet Colorado 4-DR..png
1511,2005,CHEVROLET,COLORADO,2005 Chevrolet Colorado Regular Cab,https://static.nhtsa.gov/images/vehicles/2421_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,4,Not Rated,Not Rated,Not Rated,Not Rated,4,4,0.179,0.185,No Tip,Not Rated,No,No,No,355,3,2,2005/CHEVROLET/COLORADO/2005 Chevrolet Colorado Regular Cab.png
2361,2005,CHEVROLET,COLORADO,2005 Chevrolet Colorado Extended Cab,https://static.nhtsa.gov/images/vehicles/2422_st0640_046.jpg,Not Rated,Not Rated,4,5,Not Rated,4,Not Rated,Not Rated,Not Rated,Not Rated,4,4,0.179,0.185,No Tip,Not Rated,No,No,No,355,3,2,2005/CHEVROLET/COLORADO/2005 Chevrolet Colorado Extended Cab.png
1512,2005,CHEVROLET,CORVETTE,2005 Chevrolet Corvette 2-DR,https://static.nhtsa.gov/images/vehicles/2274_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,534,6,4,2005/CHEVROLET/CORVETTE/2005 Chevrolet Corvette 2-DR.png
1513,2005,CHEVROLET,CORVETTE,2005 Chevrolet Corvette Convertible w/SAB,https://static.nhtsa.gov/images/vehicles/2274_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,534,6,4,2005/CHEVROLET/CORVETTE/2005 Chevrolet Corvette Convertible w_SAB.png
1468,2005,CHEVROLET,EQUINOX,2005 Chevrolet Equinox 4-DR.,https://static.nhtsa.gov/images/vehicles/2098_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,5,Not Rated,Not Rated,Not Rated,4,4,0.187,0.198,Tip,Not Rated,No,No,No,638,1,0,2005/CHEVROLET/EQUINOX/2005 Chevrolet Equinox 4-DR..png
1355,2005,CHEVROLET,EXPRESS,2005 Chevrolet Express 1500 Van,https://static.nhtsa.gov/images/vehicles/2878_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Optional,No,No,56,11,0,2005/CHEVROLET/EXPRESS/2005 Chevrolet Express 1500 Van.png
1981,2005,CHEVROLET,EXPRESS 3500 15 PASSENGER,2005 Chevrolet Express Van 3500 15 Passenger Van,https://static.nhtsa.gov/images/vehicles/2196_st0640_046.jpg,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,0,0.279, ,Not Rated,Standard,No,No,37,10,0,2005/CHEVROLET/EXPRESS 3500 15 PASSENGER/2005 Chevrolet Express Van 3500 15 Passenger Van.png
1514,2005,CHEVROLET,IMPALA,2005 Chevrolet Impala 4-DR w/SAB,https://static.nhtsa.gov/images/vehicles/1528_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.121, ,Not Rated,No,No,No,608,4,0,2005/CHEVROLET/IMPALA/2005 Chevrolet Impala 4-DR w_SAB.png
1515,2005,CHEVROLET,IMPALA,2005 Chevrolet Impala 4-DR,https://static.nhtsa.gov/images/vehicles/1528_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,4,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.121, ,Not Rated,No,No,No,608,4,0,2005/CHEVROLET/IMPALA/2005 Chevrolet Impala 4-DR.png
1516,2005,CHEVROLET,MALIBU,2005 Chevrolet Malibu 4-DR.,https://static.nhtsa.gov/images/vehicles/2292_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,4,5,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.111, ,Not Rated,No,No,No,1384,7,1,2005/CHEVROLET/MALIBU/2005 Chevrolet Malibu 4-DR..png
1663,2005,CHEVROLET,MALIBU,2005 Chevrolet Malibu w/SAB 4-DR.,https://static.nhtsa.gov/images/vehicles/2292_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,5,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.111, ,Not Rated,No,No,No,1384,7,1,2005/CHEVROLET/MALIBU/2005 Chevrolet Malibu w_SAB 4-DR..png
1469,2005,CHEVROLET,MONTE CARLO,2005 Chevrolet Monte Carlo 2-DR.,https://static.nhtsa.gov/images/vehicles/2547_st0640_046.jpg,Not Rated,Not Rated,5,5,Not Rated,3,4,Not Rated,Not Rated,Not Rated,Not Rated,4,0,0.107, ,Not Rated,No,No,No,120,4,0,2005/CHEVROLET/MONTE CARLO/2005 Chevrolet Monte Carlo 2-DR..png
1517,2005,CHEVROLET,SILVERADO,2005 Chevrolet Silverado Regular Cab,https://static.nhtsa.gov/images/vehicles/2527_st0640_046.jpg,Not Rated,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,4,0.185,0.159,No Tip,Not Rated,No,No,No,1180,16,0,2005/CHEVROLET/SILVERADO/2005 Chevrolet Silverado Regular Cab.png
1518,2005,CHEVROLET,SILVERADO,2005 Chevrolet Silverado 4-DR.,https://static.nhtsa.gov/images/vehicles/2103_st0640_046.jpg,Not Rated,Not Rated,4,3,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,4,0.185,0.159,No Tip,Not Rated,No,No,No,1180,16,0,2005/CHEVROLET/SILVERADO/2005 Chevrolet Silverado 4-DR..png
